Player,Country,% Team Runs,Mat,Inns,NO,50s,100s,0s,HS,Runs,S/R,Avg,Ca,St,Series_Code, H/A, Decade_Index ,Matches
Emburey J E,England,0.18%,1,1,1,0,0,0,1*,1,100.00,-,1,0,0220,Home,02
Wood G M,Australia,26.62%,3,3,0,1,1,0,108,185,71.43,61.67,1,0,0225,Away,13
Yallop G N,Australia,15.97%,2,2,0,1,0,0,63,111,50.00,55.50,0,0,0225,Away,13
Lawson G F,Australia,7.05%,3,3,2,0,0,0,29*,49,111.36,49.00,1,0,0225,Away,13
Border A R,Australia,13.67%,3,3,1,1,0,0,73*,95,67.38,47.50,1,0,0225,Away,13
Boycott G,England,14.90%,3,3,1,1,0,0,75*,93,52.54,46.50,0,0,0225,Home,13
Gatting M W,England,20.51%,3,3,0,1,0,1,96,128,67.72,42.67,1,0,0225,Home,13
Willey P,England,12.66%,3,2,0,0,0,0,42,79,79.80,39.50,0,0,0225,Home,13
Gooch G A,England,16.19%,3,3,0,1,0,0,53,101,55.80,33.67,3,0,0225,Home,13
Botham I T,England,6.73%,3,3,1,0,0,0,24,42,100.00,21.00,0,0,0225,Home,13
Love J D,England,9.78%,3,3,0,0,0,0,43,61,61.00,20.33,1,0,0225,Home,13
Bright R J,Australia,2.59%,1,1,0,0,0,0,18,18,90.00,18.00,1,0,0225,Away,13
Gower D I,England,8.65%,3,3,0,0,0,0,47,54,70.13,18.00,0,0,0225,Home,13
Hughes K J,Australia,6.62%,3,3,0,0,0,1,34,46,67.65,15.33,2,0,0225,Away,13
Kent M F,Australia,4.17%,2,2,0,0,0,0,28,29,39.19,14.50,2,0,0225,Away,13
Marsh R W,Australia,5.61%,3,3,0,0,0,0,20,39,102.63,13.00,6,0,0225,Away,13
Dyson J,Australia,3.45%,2,2,0,0,0,0,22,24,48.00,12.00,0,0,0225,Away,13
Chappell T M,Australia,4.32%,3,3,0,0,0,1,16,30,46.88,10.00,0,0,0225,Away,13
Jackman R D,England,2.56%,3,2,0,0,0,0,14,16,64.00,8.00,1,0,0225,Home,13
Lillee D K,Australia,1.15%,3,2,1,0,0,0,8,8,66.67,8.00,0,0,0225,Away,13
Humpage G W,England,1.76%,3,2,0,0,0,0,6,11,45.83,5.50,2,0,0225,Home,13
Hendrick M,England,,3,2,0,0,0,2,0*,0,0.00,0.00,0,0,0225,Home,13
Hogg R M,Australia,,3,1,1,0,0,0,0*,0,-,-,0,0,0225,Away,13
Alderman T M,Australia,,2,0,0,0,0,0,-,0,-,-,0,0,0225,Away,13
Willis R G D,England,0.48%,3,2,2,0,0,0,2*,3,37.50,-,1,0,0225,Home,13
Gooch G A,England,40.88%,3,3,1,1,2,0,117*,289,64.80,144.50,1,0,0262,Home,13
Border A R,Australia,26.59%,3,3,1,2,0,0,85*,188,72.59,94.00,2,0,0262,Away,13
Wood G M,Australia,17.96%,3,3,1,0,1,0,114*,127,66.49,63.50,0,0,0262,Away,13
Botham I T,England,14.29%,3,2,0,1,0,0,72,101,85.59,50.50,2,0,0262,Home,13
Wessels K C,South Africa,13.58%,2,2,0,1,0,0,57,96,51.06,48.00,0,0,0262,Away,13
Gatting M W,England,5.23%,3,2,1,0,0,0,31*,37,55.22,37.00,2,0,0262,Home,13
Gower D I,England,14.85%,3,3,0,0,1,1,102,105,77.21,35.00,1,0,0262,Home,13
Downton P R,England,3.82%,3,2,1,0,0,0,16*,27,100.00,27.00,1,0,0262,Home,13
Boon D C,Australia,9.90%,3,3,0,0,0,0,45,70,84.34,23.33,0,0,0262,Away,13
Phillips W B,Australia,7.36%,3,3,0,0,0,0,28,52,89.66,17.33,4,0,0262,Away,13
Lamb A J,England,4.81%,3,3,1,0,0,1,25,34,52.31,17.00,0,0,0262,Home,13
Robinson R T,England,4.67%,2,2,0,0,0,0,26,33,50.00,16.50,0,0,0262,Home,13
Ritchie G M,Australia,2.12%,1,1,0,0,0,0,15,15,32.61,15.00,0,0,0262,Away,13
O'Donnell S P,Australia,4.10%,3,3,1,0,0,0,28,29,76.32,14.50,2,0,0262,Away,13
Fowler G,England,1.41%,1,1,0,0,0,0,10,10,58.82,10.00,0,0,0262,Home,13
Wellham D M,Australia,2.69%,2,2,0,0,0,0,12,19,32.76,9.50,1,0,0262,Away,13
Willey P,England,1.70%,3,2,0,0,0,1,12,12,60.00,6.00,1,0,0262,Home,13
Edmonds P H,England,0.85%,2,2,1,0,0,1,6*,6,75.00,6.00,1,0,0262,Home,13
Hilditch A M J,Australia,0.57%,1,1,0,0,0,0,4,4,50.00,4.00,0,0,0262,Away,13
Allott P J W,England,0.28%,3,1,0,0,0,0,2,2,40.00,2.00,1,0,0262,Home,13
Cowans N G,England,0.14%,3,1,0,0,0,0,1,1,-,1.00,0,0,0262,Home,13
Foster N A,England,,1,0,0,0,0,0,-,0,-,-,0,0,0262,Home,13
Holland R G,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0262,Away,13
Lawson G F,Australia,1.98%,3,1,1,0,0,0,14*,14,93.33,-,1,0,0262,Away,13
Matthews G R J,Australia,5.23%,3,2,2,0,0,0,29*,37,97.37,-,1,0,0262,Away,13
McDermott C J,Australia,,3,0,0,0,0,0,-,0,-,-,1,0,0262,Away,13
Thomson J R,Australia,,2,0,0,0,0,0,-,0,-,-,0,0,0262,Away,13
Marsh G R,Australia,37.02%,1,1,0,1,0,0,87,87,71.31,87.00,0,0,0300,Home,21
Gatting M W,England,17.37%,1,1,0,0,0,0,37,37,78.72,37.00,1,0,0300,Away,21
Robinson R T,England,16.43%,1,1,0,0,0,0,35,35,68.63,35.00,0,0,0300,Away,21
Boon D C,Australia,14.04%,1,1,0,0,0,0,33,33,52.38,33.00,0,0,0300,Home,21
Jones D M,Australia,12.77%,1,1,0,0,0,0,30,30,63.83,30.00,0,0,0300,Home,21
Waugh S R,Australia,11.49%,1,1,0,0,0,0,27,27,108.00,27.00,0,0,0300,Home,21
Emburey J E,England,12.21%,1,1,0,0,0,0,26,26,104.00,26.00,0,0,0300,Away,21
Broad B C,England,11.74%,1,1,0,0,0,0,25,25,58.14,25.00,0,0,0300,Away,21
Fairbrother N H,England,10.33%,1,1,0,0,0,0,22,22,57.89,22.00,0,0,0300,Away,21
De Freitas P A J,England,9.86%,1,1,0,0,0,0,21,21,77.78,21.00,0,0,0300,Away,21
Border A R,Australia,8.09%,1,1,0,0,0,0,19,19,90.48,19.00,2,0,0300,Home,21
Capel D J,England,8.45%,1,1,0,0,0,0,18,18,64.29,18.00,2,0,0300,Away,21
Veletta M R J,Australia,5.53%,1,1,0,0,0,0,13,13,65.00,13.00,0,0,0300,Home,21
Athey C W J,England,1.88%,1,1,0,0,0,0,4,4,40.00,4.00,0,0,0300,Away,21
Jarvis P W,England,,1,0,0,0,0,0,-,0,-,-,0,0,0300,Away,21
Taylor P L,Australia,0.43%,1,1,1,0,0,0,1*,1,100.00,-,1,0,0300,Home,21
Radford N V,England,,1,1,1,0,0,0,0*,0,0.00,-,0,0,0300,Away,21
Richards C J,England,6.57%,1,1,1,0,0,0,14*,14,77.78,-,0,0,0300,Away,21
Davis S P,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0300,Home,21
Dodemaide A I C,Australia,2.98%,1,1,1,0,0,0,7*,7,100.00,-,1,0,0300,Home,21
Dyer G C,Australia,,1,0,0,0,0,0,-,0,-,-,1,1,0300,Home,21
Whitney M R,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0300,Home,21
Marsh G R,Australia,25.27%,3,3,1,0,1,0,111*,162,49.54,81.00,0,0,0308,Away,23
Lamb A J,England,18.37%,3,3,1,0,1,1,100*,135,81.82,67.50,0,0,0308,Home,23
Gooch G A,England,26.94%,3,3,0,1,1,0,136,198,64.29,66.00,2,0,0308,Home,23
Gower D I,England,17.01%,3,3,0,1,0,0,61,125,65.10,41.67,1,0,0308,Home,23
Waugh S R,Australia,17.63%,3,3,0,0,0,0,43,113,67.66,37.67,0,0,0308,Away,23
Healy I A,Australia,5.62%,2,2,1,0,0,0,26*,36,75.00,36.00,1,1,0308,Away,23
Border A R,Australia,14.98%,3,3,0,1,0,0,53,96,87.27,32.00,0,0,0308,Away,23
Jones D M,Australia,9.36%,3,3,0,0,0,0,29,60,46.51,20.00,2,0,0308,Away,23
Moody T M,Australia,6.24%,3,3,1,0,0,0,24,40,81.63,20.00,0,0,0308,Away,23
Smith R A,England,8.03%,3,3,0,0,0,0,35,59,83.10,19.67,1,0,0308,Home,23
Gatting M W,England,7.89%,3,3,0,0,0,0,37,58,48.74,19.33,0,0,0308,Home,23
Botham I T,England,5.03%,3,3,1,0,0,0,25*,37,97.37,18.50,0,0,0308,Home,23
Boon D C,Australia,8.11%,3,3,0,0,0,0,28,52,85.25,17.33,2,0,0308,Away,23
Pringle D R,England,4.63%,3,3,1,0,0,1,25*,34,66.67,17.00,0,0,0308,Home,23
De Freitas P A J,England,2.31%,3,2,1,0,0,1,17*,17,77.27,17.00,1,0,0308,Home,23
Veletta M R J,Australia,2.65%,2,1,0,0,0,0,17,17,54.84,17.00,1,0,0308,Away,23
Emburey J E,England,1.36%,3,1,0,0,0,0,10,10,90.91,10.00,1,0,0308,Home,23
Rhodes S J,England,1.22%,3,2,1,0,0,0,8,9,52.94,9.00,3,0,0308,Home,23
Rackemann C G,Australia,0.94%,3,2,1,0,0,0,6,6,60.00,6.00,1,0,0308,Away,23
May T B A,Australia,0.31%,2,1,0,0,0,0,2,2,66.67,2.00,0,0,0308,Away,23
Lawson G F,Australia,0.16%,3,2,0,0,0,1,1,1,16.67,0.50,0,0,0308,Away,23
Alderman T M,Australia,,3,1,1,0,0,0,0*,0,-,-,1,0,0308,Away,23
Foster N A,England,0.68%,3,1,1,0,0,0,5*,5,166.67,-,0,0,0308,Home,23
Smith R A,England,24.53%,3,3,1,0,1,0,167*,182,86.26,91.00,0,0,0354,Home,33
Border A R,Australia,11.72%,2,2,1,1,0,0,86*,90,81.82,90.00,1,0,0354,Away,33
Waugh M E,Australia,23.83%,3,3,0,1,1,0,113,183,87.98,61.00,2,0,0354,Away,33
Taylor M A,Australia,21.09%,3,3,0,2,0,0,79,162,58.48,54.00,3,0,0354,Away,33
Fairbrother N H,England,13.48%,3,3,0,1,0,0,59,100,62.89,33.33,4,0,0354,Home,33
Healy I A,Australia,4.17%,3,2,1,0,0,0,20,32,103.23,32.00,4,1,0354,Away,33
Stewart A J,England,12.94%,3,3,0,1,0,1,74,96,66.67,32.00,5,0,0354,Home,33
Boon D C,Australia,12.50%,3,3,0,1,0,0,73,96,60.00,32.00,1,0,0354,Away,33
Hick G A,England,12.67%,3,3,0,1,0,0,85,94,75.81,31.33,0,0,0354,Home,33
Thorpe G P,England,11.99%,3,3,0,0,0,0,36,89,71.20,29.67,1,0,0354,Home,33
Gooch G A,England,8.49%,3,3,0,0,0,0,42,63,45.00,21.00,1,0,0354,Home,33
Waugh S R,Australia,5.34%,3,3,1,0,0,0,27,41,97.62,20.50,0,0,0354,Away,33
Hughes M G,Australia,2.60%,3,1,0,0,0,0,20,20,153.85,20.00,1,0,0354,Away,33
Lewis C C,England,2.29%,2,2,1,0,0,0,13*,17,80.95,17.00,2,0,0354,Home,33
Hayden M L,Australia,6.12%,3,3,0,0,0,0,29,47,45.19,15.67,1,0,0354,Away,33
Cork D G,England,1.48%,2,1,0,0,0,0,11,11,68.75,11.00,0,0,0354,Home,33
Illingworth R K,England,2.83%,2,2,0,0,0,0,12,21,87.50,10.50,0,0,0354,Home,33
Pringle D R,England,0.81%,2,1,0,0,0,0,6,6,60.00,6.00,0,0,0354,Home,33
Jarvis P W,England,0.67%,3,2,0,0,0,0,3,5,55.56,2.50,0,0,0354,Home,33
Reeve D A,England,0.27%,1,1,0,0,0,0,2,2,25.00,2.00,0,0,0354,Home,33
Reiffel P R,Australia,0.26%,2,1,0,0,0,0,2,2,66.67,2.00,2,0,0354,Away,33
Martyn D R,Australia,6.64%,1,1,1,1,0,0,51*,51,118.60,-,0,0,0354,Away,33
May T B A,Australia,0.13%,3,1,1,0,0,0,1*,1,-,-,0,0,0354,Away,33
McDermott C J,Australia,0.39%,3,1,1,0,0,0,3*,3,-,-,1,0,0354,Away,33
Julian B P,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0354,Away,33
Caddick A R,England,0.40%,3,2,2,0,0,0,2*,3,60.00,-,0,0,0354,Home,33
Thorpe G P,England,18.19%,3,3,2,1,0,0,75*,127,74.71,127.00,3,0,0418,Home,43
Bevan M G,Australia,21.22%,3,3,1,0,1,0,108*,146,74.87,73.00,0,0,0418,Away,43
Hollioake B C,England,9.03%,1,1,0,1,0,0,63,63,131.25,63.00,0,0,0418,Home,43
Atherton M A,England,16.91%,3,3,1,0,1,0,113*,118,68.60,59.00,1,0,0418,Home,43
Crawley J P,England,7.45%,1,1,0,1,0,0,52,52,66.67,52.00,0,0,0418,Home,43
Waugh M E,Australia,19.04%,3,3,0,1,0,0,95,131,82.91,43.67,0,0,0418,Away,43
Gilchrist A C,Australia,12.50%,2,2,0,1,0,0,53,86,93.48,43.00,0,0,0418,Away,43
Stewart A J,England,18.05%,3,3,0,1,0,0,79,126,75.00,42.00,2,1,0418,Home,43
Langer J L,Australia,4.22%,1,1,0,0,0,0,29,29,65.91,29.00,1,0,0418,Away,43
Blewett G S,Australia,4.07%,1,1,0,0,0,0,28,28,60.87,28.00,0,0,0418,Away,43
Waugh S R,Australia,8.72%,3,3,0,0,0,0,24,60,62.50,20.00,2,0,0418,Away,43
Healy I A,Australia,7.41%,3,3,0,0,0,0,27,51,71.83,17.00,1,0,0418,Away,43
Lloyd G D,England,3.15%,3,2,0,0,0,1,22,22,57.89,11.00,1,0,0418,Home,43
Warne S K,Australia,2.91%,3,3,1,0,0,0,11*,20,58.82,10.00,1,0,0418,Away,43
Slater M J,Australia,2.62%,2,2,0,0,0,0,17,18,42.86,9.00,0,0,0418,Away,43
Taylor M A,Australia,2.62%,2,2,0,0,0,0,11,18,36.00,9.00,0,0,0418,Away,43
Gillespie J N,Australia,1.31%,3,2,1,0,0,0,6,9,47.37,9.00,0,0,0418,Away,43
Knight N V,England,2.29%,2,2,0,0,0,0,12,16,57.14,8.00,0,0,0418,Home,43
McGrath G D,Australia,0.15%,3,1,0,0,0,0,1,1,20.00,1.00,0,0,0418,Away,43
Elliott M T G,Australia,0.15%,1,1,0,0,0,0,1,1,16.67,1.00,0,0,0418,Away,43
Kasprowicz M S,Australia,6.54%,3,2,2,0,0,0,28*,45,102.27,-,0,0,0418,Away,43
Giles A F,England,,1,0,0,0,0,0,-,0,-,-,0,0,0418,Home,43
Silverwood C E W,England,,1,0,0,0,0,0,-,0,-,-,0,0,0418,Home,43
Headley D W,England,,1,0,0,0,0,0,-,0,-,-,0,0,0418,Home,43
Hollioake A J,England,17.62%,3,3,3,2,0,0,66*,123,91.79,-,1,0,0418,Home,43
De Freitas P A J,England,,2,0,0,0,0,0,-,0,-,-,0,0,0418,Home,43
Ealham M A,England,,3,0,0,0,0,0,-,0,-,-,1,0,0418,Home,43
Croft R D B,England,,3,0,0,0,0,0,-,0,-,-,0,0,0418,Home,43
Gough D,England,,3,0,0,0,0,0,-,0,-,-,0,0,0418,Home,43
Martyn D R,Australia,15.77%,3,3,2,0,0,0,43,106,66.67,106.00,0,0,0586,Away,53
Gilchrist A C,Australia,28.57%,3,3,1,0,1,0,121*,192,111.63,96.00,5,0,0586,Away,53
Trescothick M E,England,17.56%,3,3,1,0,1,1,104*,118,64.84,59.00,1,0,0586,Home,53
Ponting R T,Australia,25.00%,3,3,0,0,1,0,111,168,88.89,56.00,1,0,0586,Away,53
Flintoff A,England,13.69%,3,2,0,1,0,0,87,92,72.44,46.00,0,0,0586,Home,53
Pietersen K P,England,13.24%,3,2,0,1,0,0,74,89,83.18,44.50,3,0,0586,Home,53
Vaughan M P,England,11.16%,3,3,1,1,0,0,59*,75,76.53,37.50,0,0,0586,Home,53
Katich S M,Australia,4.46%,2,1,0,0,0,0,30,30,48.39,30.00,1,0,0586,Away,53
Strauss A J,England,13.10%,3,3,0,0,0,0,41,88,55.35,29.33,1,0,0586,Home,53
Giles A F,England,4.32%,3,2,1,0,0,0,25*,29,116.00,29.00,0,0,0586,Home,53
Hayden M L,Australia,7.14%,2,2,0,0,0,0,31,48,51.06,24.00,0,0,0586,Away,53
Collingwood P D,England,6.40%,3,2,0,0,0,0,34,43,58.11,21.50,0,0,0586,Home,53
Jones G O,England,4.17%,3,2,0,0,0,0,27,28,63.64,14.00,4,1,0586,Home,53
Symonds A,Australia,1.64%,3,2,1,0,0,0,6,11,68.75,11.00,1,0,0586,Away,53
Watson S R,Australia,0.45%,1,1,0,0,0,0,3,3,23.08,3.00,0,0,0586,Away,53
Clarke M J,Australia,0.30%,3,1,0,0,0,0,2,2,22.22,2.00,0,0,0586,Away,53
Hussey M E K,Australia,6.85%,3,1,1,0,0,0,46*,46,88.46,-,1,0,0586,Away,53
Jones S P,England,,3,0,0,0,0,0,-,0,-,-,0,0,0586,Home,53
Harmison S J,England,0.89%,3,1,1,0,0,0,6*,6,200.00,-,1,0,0586,Home,53
Gough D,England,0.74%,3,1,1,0,0,0,5*,5,100.00,-,0,0,0586,Home,53
McGrath G D,Australia,,3,0,0,0,0,0,-,0,-,-,0,0,0586,Away,53
Hogg G B,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0586,Away,53
Kasprowicz M S,Australia,,2,0,0,0,0,0,-,0,-,-,2,0,0586,Away,53
Gillespie J N,Australia,,3,0,0,0,0,0,-,0,-,-,0,0,0586,Away,53
Lee B,Australia,2.23%,3,1,1,0,0,0,15*,15,78.95,-,0,0,0586,Away,53
Solanki V S,England,7.89%,2,1,1,1,0,0,53*,53,84.13,-,0,0,0586,Home,53
Haddin B J,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0586,Away,53
Johnson M G,Australia,4.09%,6,3,2,0,0,0,43*,71,136.54,71.00,3,0,0727,Away,67
Ferguson C J,Australia,11.07%,6,6,3,2,0,0,71*,192,93.20,64.00,1,0,0727,Away,67
Ponting R T,Australia,13.44%,4,4,0,1,1,0,126,233,93.20,58.25,1,0,0727,Away,67
White C L,Australia,14.99%,7,6,1,1,1,0,105,260,86.38,52.00,3,0,0727,Away,67
Clarke M J,Australia,14.59%,6,6,1,3,0,0,62*,253,63.09,50.60,2,0,0727,Away,67
Bresnan T T,England,5.84%,6,6,4,0,0,0,31*,92,77.31,46.00,0,0,0727,Home,67
Collingwood P D,England,7.62%,4,4,1,1,0,0,56,120,60.91,40.00,2,0,0727,Home,67
Strauss A J,England,16.95%,7,7,0,2,0,1,63,267,81.40,38.14,1,0,0727,Home,67
Paine T D,Australia,13.67%,7,7,0,1,1,1,111,237,72.04,33.86,8,3,0727,Away,67
Denly J L,England,8.51%,4,4,0,1,0,0,53,134,65.05,33.50,3,0,0727,Home,67
Hussey M E K,Australia,9.00%,7,6,1,1,0,0,65,156,94.55,31.20,2,0,0727,Away,67
Rashid A U,England,3.37%,3,3,1,0,0,0,31*,53,143.24,26.50,1,0,0727,Home,67
Hopes J R,Australia,4.50%,5,4,1,0,0,0,38,78,104.00,26.00,2,0,0727,Away,67
Morgan E J G,England,9.71%,6,6,0,1,0,0,58,153,84.53,25.50,1,0,0727,Home,67
Bopara R S,England,10.60%,7,7,0,0,0,0,49,167,63.74,23.86,1,0,0727,Home,67
Shah O A,England,10.16%,7,7,0,0,0,0,40,160,72.73,22.86,5,0,0727,Home,67
Watson S R,Australia,8.82%,7,7,0,0,0,1,46,153,77.66,21.86,2,0,0727,Away,67
Wright L J,England,5.02%,4,4,0,0,0,0,38,79,109.72,19.75,1,0,0727,Home,67
Prior M J,England,7.11%,7,7,0,0,0,1,37,112,67.07,16.00,5,0,0727,Home,67
Mascarenhas A D,England,1.90%,2,2,0,0,0,0,19,30,90.91,15.00,1,0,0727,Home,67
Sidebottom R J,England,3.62%,6,6,2,0,0,1,24,57,93.44,14.25,3,0,0727,Home,67
Hauritz N M,Australia,0.81%,7,3,2,0,0,0,10*,14,60.87,14.00,2,0,0727,Away,67
Broad S C J,England,1.65%,3,3,0,0,0,0,22,26,96.30,8.67,0,0,0727,Home,67
Swann G P,England,2.10%,5,4,0,0,0,0,14,33,73.33,8.25,2,0,0727,Home,67
Anderson J M,England,0.06%,5,2,1,0,0,0,1,1,8.33,1.00,1,0,0727,Home,67
Lee B,Australia,,6,3,0,0,0,3,0*,0,0.00,0.00,1,0,0727,Away,67
Bracken N W,Australia,,6,0,0,0,0,0,-,0,-,-,3,0,0727,Away,67
Hilfenhaus B W,Australia,0.12%,1,1,1,0,0,0,2*,2,16.67,-,1,0,0727,Away,67
Siddle P M,Australia,0.46%,2,1,1,0,0,0,8*,8,266.67,-,1,0,0727,Away,67
Onions G,England,,1,0,0,0,0,0,-,0,-,-,0,0,0727,Home,67
Clarke M J,Australia,17.12%,4,4,2,2,0,0,99*,220,83.33,110.00,0,0,0755,Away,65
Morgan E J G,England,20.31%,5,5,1,1,1,0,103*,238,92.25,59.50,3,0,0755,Home,65
Marsh S E,Australia,4.59%,1,1,0,1,0,0,59,59,118.00,59.00,2,0,0755,Away,65
Collingwood P D,England,17.83%,5,5,0,1,0,0,95,209,72.32,41.80,1,0,0755,Home,65
Watson S R,Australia,15.95%,5,5,0,2,0,0,61,205,85.06,41.00,1,0,0755,Away,65
Strauss A J,England,16.30%,5,5,0,2,0,0,87,191,78.28,38.20,5,0,0755,Home,65
Bresnan T T,England,9.30%,5,5,2,0,0,0,34,109,91.60,36.33,1,0,0755,Home,65
White C L,Australia,11.28%,5,5,1,1,0,0,86*,145,77.54,36.25,1,0,0755,Away,65
Smith S P D,Australia,7.32%,4,4,1,0,0,0,41,94,98.95,31.33,0,0,0755,Away,65
Paine T D,Australia,11.52%,5,5,0,1,0,0,54,148,63.79,29.60,8,0,0755,Away,65
Ponting R T,Australia,11.21%,5,5,0,1,0,0,92,144,80.00,28.80,3,0,0755,Away,65
Hussey M E K,Australia,11.13%,5,5,0,1,0,0,79,143,97.28,28.60,2,0,0755,Away,65
Hauritz N M,Australia,1.71%,2,2,1,0,0,0,22,22,129.41,22.00,1,0,0755,Away,65
Yardy M H,England,5.63%,5,4,1,1,0,1,57,66,86.84,22.00,1,0,0755,Home,65
Hopes J R,Australia,4.75%,5,4,1,0,0,0,34,61,103.39,20.33,2,0,0755,Away,65
Pietersen K P,England,8.11%,5,5,0,0,0,1,33,95,79.17,19.00,0,0,0755,Home,65
Swann G P,England,4.61%,5,4,1,0,0,0,33,54,114.89,18.00,1,0,0755,Home,65
Wright L J,England,5.89%,5,5,0,0,0,1,36,69,62.16,13.80,0,0,0755,Home,65
Kieswetter C,England,5.89%,5,5,0,0,0,1,38,69,70.41,13.80,5,1,0755,Home,65
Bollinger D E,Australia,0.23%,5,1,0,0,0,0,3,3,100.00,3.00,1,0,0755,Away,65
Broad S C J,England,0.60%,5,3,0,0,0,1,4,7,38.89,2.33,2,0,0755,Home,65
Harris R J,Australia,0.08%,4,3,2,0,0,0,1,1,50.00,1.00,1,0,0755,Away,65
Hazlewood J R,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0755,Away,65
McKay C J,Australia,,1,0,0,0,0,0,-,0,-,-,0,0,0755,Away,65
Tait S W,Australia,0.08%,3,1,1,0,0,0,1*,1,100.00,-,1,0,0755,Away,65
Anderson J M,England,0.43%,5,3,3,0,0,0,5*,5,83.33,-,4,0,0755,Home,65
Trott I J L,England,21.50%,7,7,1,1,2,1,137,375,81.70,62.50,2,0,0776,Away,77
Watson S R,Australia,16.26%,6,6,1,2,1,0,161*,306,102.34,61.20,4,0,0776,Home,77
Hussey D J,Australia,12.54%,7,6,1,2,0,0,68*,236,85.82,47.20,4,0,0776,Home,77
Yardy M H,England,7.86%,6,5,2,1,0,0,60*,137,84.05,45.67,6,0,0776,Away,77
Clarke M J,Australia,10.95%,6,6,0,2,0,0,82,206,76.58,34.33,4,0,0776,Home,77
Marsh S E,Australia,7.07%,4,4,0,0,1,0,110,133,82.10,33.25,1,0,0776,Home,77
Johnson M G,Australia,5.26%,4,3,0,1,0,0,57,99,96.12,33.00,1,0,0776,Home,77
Pietersen K P,England,10.61%,6,6,0,1,0,1,78,185,90.24,30.83,0,0,0776,Away,77
Ferguson C J,Australia,3.24%,2,2,0,0,0,0,46,61,91.04,30.50,0,0,0776,Home,77
White C L,Australia,9.62%,7,7,1,0,0,0,45,181,67.04,30.17,3,0,0776,Home,77
Haddin B J,Australia,10.73%,7,7,0,1,0,0,54,202,76.23,28.86,11,0,0776,Home,77
Wright L J,England,3.21%,2,2,0,0,0,0,32,56,86.15,28.00,1,0,0776,Away,77
Strauss A J,England,10.26%,7,7,0,2,0,1,63,179,82.49,25.57,7,0,0776,Away,77
Smith S P D,Australia,5.37%,6,6,2,0,0,2,46*,101,86.32,25.25,3,0,0776,Home,77
Anderson J M,England,1.38%,4,2,1,0,0,0,20*,24,63.16,24.00,1,0,0776,Away,77
Bresnan T T,England,2.69%,2,2,0,0,0,0,28,47,87.04,23.50,0,0,0776,Away,77
Prior M J,England,7.91%,6,6,0,1,0,2,67,138,90.20,23.00,4,1,0776,Away,77
Bell I R,England,8.83%,7,7,0,0,0,1,45,154,70.00,22.00,4,0,0776,Away,77
Hussey M E K,Australia,1.12%,1,1,0,0,0,0,21,21,140.00,21.00,1,0,0776,Home,77
Davies S M,England,2.41%,2,2,0,0,0,1,42,42,102.44,21.00,0,0,0776,Away,77
Lee B,Australia,2.18%,6,4,2,0,0,2,39*,41,102.50,20.50,2,0,0776,Home,77
Plunkett L E,England,1.15%,1,1,0,0,0,0,20,20,62.50,20.00,0,0,0776,Away,77
Bollinger D E,Australia,1.91%,6,2,0,0,0,0,30,36,105.88,18.00,2,0,0776,Home,77
Morgan E J G,England,6.08%,6,6,0,0,0,0,30,106,80.30,17.67,1,0,0776,Away,77
Collingwood P D,England,3.04%,4,4,1,0,0,0,27,53,86.89,17.67,2,0,0776,Away,77
Finn S T,England,2.01%,3,2,0,0,0,1,35,35,129.63,17.50,1,0,0776,Away,77
Tredwell J C,England,0.92%,1,1,0,0,0,0,16,16,66.67,16.00,0,0,0776,Away,77
Hastings J W,Australia,2.39%,5,5,2,0,0,0,18*,45,84.91,15.00,1,0,0776,Home,77
Woakes C R,England,1.15%,3,3,1,0,0,0,12,20,50.00,10.00,1,0,0776,Away,77
Ajmal Shahzad,England,1.55%,5,5,1,0,0,0,9,27,58.70,6.75,3,0,0776,Away,77
Paine T D,Australia,0.27%,1,1,0,0,0,0,5,5,71.43,5.00,0,0,0776,Home,77
Tremlett C T,England,0.52%,4,4,2,0,0,0,7,9,52.94,4.50,1,0,0776,Away,77
Swann G P,England,0.23%,1,1,0,0,0,0,4,4,40.00,4.00,0,0,0776,Away,77
Hauritz N M,Australia,0.11%,1,1,0,0,0,0,2,2,33.33,2.00,0,0,0776,Home,77
Tait S W,Australia,,3,1,1,0,0,0,0*,0,-,-,4,0,0776,Home,77
Voges A C,Australia,4.25%,1,1,1,1,0,0,80*,80,111.11,-,0,0,0776,Home,77
Krejza J J,Australia,0.32%,1,1,1,0,0,0,6*,6,150.00,-,1,0,0776,Home,77
Doherty X J,Australia,,3,0,0,0,0,0,-,0,-,-,4,0,0776,Home,77
Bopara R S,England,21.09%,4,4,2,2,0,0,82,182,87.08,91.00,0,0,0810,Home,75
Lee B,Australia,8.91%,3,3,2,0,0,0,29*,76,104.11,76.00,0,0,0810,Away,75
Bailey G J,Australia,17.47%,4,4,1,1,0,0,65,149,85.14,49.67,1,0,0810,Away,75
Trott I J L,England,16.80%,4,4,1,2,0,0,64*,145,67.76,48.33,0,0,0810,Home,75
Bell I R,England,21.90%,4,4,0,2,0,0,75,189,70.26,47.25,1,0,0810,Home,75
